rna_idx,drug_idx,label,split
504,5,1,train
504,29,1,train
505,0,1,train
505,1,1,train
505,5,1,train
505,18,1,train
505,29,1,train
505,52,1,train
506,0,1,train
506,5,1,train
506,29,1,train
507,0,1,train
507,5,1,train
507,29,1,train
508,1,1,train
508,5,1,train
508,29,1,train
509,50,1,train
509,57,1,train
510,5,1,train
510,29,1,train
511,5,1,train
511,29,1,train
513,5,1,train
513,29,1,train
514,5,1,train
514,29,1,train
515,5,1,train
515,29,1,train
516,5,1,train
516,29,1,train
517,5,1,train
517,29,1,train
518,5,1,train
518,29,1,train
519,5,1,train
519,120,1,train
520,5,1,train
520,29,1,train
521,5,1,train
521,29,1,train
522,5,1,train
522,29,1,train
522,64,1,train
523,0,1,train
523,1,1,train
523,5,1,train
523,52,1,train
524,64,1,train
525,5,1,train
525,29,1,train
525,64,1,train
526,5,1,train
526,29,1,train
526,52,1,train
527,5,1,train
527,29,1,train
528,5,1,train
528,29,1,train
529,0,1,train
529,1,1,train
529,5,1,train
529,29,1,train
529,52,1,train
530,0,1,train
530,10,1,train
531,5,1,train
531,10,1,train
531,29,1,train
532,5,1,train
532,29,1,train
533,1,1,train
533,52,1,train
534,5,1,train
534,29,1,train
535,0,1,train
535,51,1,train
536,0,1,train
536,5,1,train
536,29,1,train
537,5,1,train
537,29,1,train
538,5,1,train
538,29,1,train
539,1,1,train
539,18,1,train
540,0,1,train
540,5,1,train
540,29,1,train
541,1,1,train
541,52,1,train
542,0,1,train
542,5,1,train
542,18,1,train
542,52,1,train
543,52,1,train
544,1,1,train
544,52,1,train
545,31,1,train
546,1,1,train
546,52,1,train
547,51,1,train
547,75,1,train
548,1,1,train
548,5,1,train
548,18,1,train
548,29,1,train
548,52,1,train
548,53,1,train
548,54,1,train
548,55,1,train
549,0,1,train
550,0,1,train
550,5,1,train
550,29,1,train
551,0,1,train
551,18,1,train
551,26,1,train
552,5,1,train
552,29,1,train
553,10,1,train
554,1,1,train
554,5,1,train
554,29,1,train
555,1,1,train
555,10,1,train
556,5,1,train
556,29,1,train
557,5,1,train
557,29,1,train
558,5,1,train
558,29,1,train
558,57,1,train
558,79,1,train
558,80,1,train
559,0,1,train
559,9,1,train
559,10,1,train
560,5,1,train
560,29,1,train
561,1,1,train
561,52,1,train
562,1,1,train
562,5,1,train
562,29,1,train
562,50,1,train
562,52,1,train
562,57,1,train
563,5,1,train
563,29,1,train
564,0,1,train
564,1,1,train
564,10,1,train
564,52,1,train
565,0,1,train
565,52,1,train
566,1,1,train
566,52,1,train
567,1,1,train
567,52,1,train
568,1,1,train
568,52,1,train
569,1,1,train
569,52,1,train
570,9,1,train
570,28,1,train
571,9,1,train
571,28,1,train
572,9,1,train
572,28,1,train
573,0,1,train
573,1,1,train
573,52,1,train
574,5,1,train
574,29,1,train
575,0,1,train
576,1,1,train
576,115,1,train
577,1,1,train
577,52,1,train
578,1,1,train
578,52,1,train
578,57,1,train
579,0,1,train
580,5,1,train
580,29,1,train
581,5,1,train
581,29,1,train
582,1,1,train
582,26,1,train
582,52,1,train
583,1,1,train
583,5,1,train
583,29,1,train
584,0,1,train
584,1,1,train
584,5,1,train
584,18,1,train
584,52,1,train
585,5,1,train
585,29,1,train
586,10,1,train
587,5,1,train
587,10,1,train
587,29,1,train
588,0,1,train
588,10,1,train
589,5,1,train
589,10,1,train
591,1,1,train
591,52,1,train
592,0,1,train
592,10,1,train
593,0,1,train
593,5,1,train
593,29,1,train
594,0,1,train
594,5,1,train
594,18,1,train
594,52,1,train
595,1,1,train
595,5,1,train
595,10,1,train
596,0,1,train
596,5,1,train
596,29,1,train
597,1,1,train
597,52,1,train
598,5,1,train
598,29,1,train
599,5,1,train
600,0,1,train
600,5,1,train
600,10,1,train
600,18,1,train
600,37,1,train
600,53,1,train
600,54,1,train
600,55,1,train
601,5,1,train
601,10,1,train
602,5,1,train
602,10,1,train
603,0,1,train
603,10,1,train
604,0,1,train
604,5,1,train
604,29,1,train
604,52,1,train
605,0,1,train
605,50,1,train
606,0,1,train
606,14,1,train
607,0,1,train
607,1,1,train
607,18,1,train
607,26,1,train
607,52,1,train
608,0,1,train
608,5,1,train
608,29,1,train
609,5,1,train
609,10,1,train
610,0,1,train
610,5,1,train
611,9,1,train
611,26,1,train
612,1,1,train
612,52,1,train
613,32,1,train
613,75,1,train
614,0,1,train
614,5,1,train
614,10,1,train
614,29,1,train
614,50,1,train
614,52,1,train
615,9,1,train
616,0,1,train
616,1,1,train
616,5,1,train
616,52,1,train
616,56,1,train
617,0,1,train
617,1,1,train
617,5,1,train
617,18,1,train
617,29,1,train
617,50,1,train
617,52,1,train
617,53,1,train
617,54,1,train
617,55,1,train
617,57,1,train
618,5,1,train
618,18,1,train
618,65,1,train
618,70,1,train
619,0,1,train
619,1,1,train
619,5,1,train
620,1,1,train
621,5,1,train
621,18,1,train
621,65,1,train
558,52,0,train
67,81,0,train
188,55,0,train
242,86,0,train
27,59,0,train
456,25,0,train
516,88,0,train
486,119,0,train
382,49,0,train
57,81,0,train
161,50,0,train
255,22,0,train
21,78,0,train
119,0,0,train
591,70,0,train
534,2,0,train
232,106,0,train
111,98,0,train
174,10,0,train
30,102,0,train
381,61,0,train
124,114,0,train
25,117,0,train
210,21,0,train
164,8,0,train
385,32,0,train
145,26,0,train
23,103,0,train
567,46,0,train
412,114,0,train
578,34,0,train
529,8,0,train
593,22,0,train
249,0,0,train
574,75,0,train
615,39,0,train
230,15,0,train
112,75,0,train
43,102,0,train
592,92,0,train
356,37,0,train
602,93,0,train
429,85,0,train
135,42,0,train
392,34,0,train
88,4,0,train
180,108,0,train
519,86,0,train
35,79,0,train
270,70,0,train
554,80,0,train
446,59,0,train
412,63,0,train
432,21,0,train
308,60,0,train
90,43,0,train
159,82,0,train
502,36,0,train
246,14,0,train
497,88,0,train
545,104,0,train
372,96,0,train
32,87,0,train
532,45,0,train
560,107,0,train
173,50,0,train
587,97,0,train
22,78,0,train
514,78,0,train
541,94,0,train
562,79,0,train
582,35,0,train
171,35,0,train
238,84,0,train
569,35,0,train
400,98,0,train
552,24,0,train
12,71,0,train
284,2,0,train
375,86,0,train
53,24,0,train
209,3,0,train
389,100,0,train
328,114,0,train
102,111,0,train
217,97,0,train
128,119,0,train
76,39,0,train
72,7,0,train
598,120,0,train
615,106,0,train
427,2,0,train
619,77,0,train
457,24,0,train
537,3,0,train
111,83,0,train
80,45,0,train
393,7,0,train
322,61,0,train
224,4,0,train
568,108,0,train
75,40,0,train
180,2,0,train
273,25,0,train
28,48,0,train
227,39,0,train
469,99,0,train
304,21,0,train
112,62,0,train
389,51,0,train
370,42,0,train
89,51,0,train
59,21,0,train
204,77,0,train
388,59,0,train
40,82,0,train
117,95,0,train
119,55,0,train
592,105,0,train
557,40,0,train
544,94,0,train
576,87,0,train
510,14,0,train
386,91,0,train
401,93,0,train
218,107,0,train
220,71,0,train
414,81,0,train
477,25,0,train
143,51,0,train
548,87,0,train
518,63,0,train
288,16,0,train
511,17,0,train
135,63,0,train
107,43,0,train
316,8,0,train
158,78,0,train
173,98,0,train
616,92,0,train
12,43,0,train
618,53,0,train
80,85,0,train
534,84,0,train
238,25,0,train
457,96,0,train
80,99,0,train
3,50,0,train
616,61,0,train
493,55,0,train
115,56,0,train
216,28,0,train
263,6,0,train
559,66,0,train
73,100,0,train
195,92,0,train
421,1,0,train
297,60,0,train
362,19,0,train
610,78,0,train
334,20,0,train
121,99,0,train
26,34,0,train
472,93,0,train
167,105,0,train
576,15,0,train
264,118,0,train
62,45,0,train
13,42,0,train
447,85,0,train
408,9,0,train
337,7,0,train
610,3,0,train
16,33,0,train
401,13,0,train
452,59,0,train
228,23,0,train
118,94,0,train
341,92,0,train
28,19,0,train
569,55,0,train
594,84,0,train
201,94,0,train
412,90,0,train
57,30,0,train
605,118,0,train
353,111,0,train
137,17,0,train
377,6,0,train
244,22,0,train
440,6,0,train
556,86,0,train
426,18,0,train
126,19,0,train
398,88,0,train
343,3,0,train
73,97,0,train
130,114,0,train
418,72,0,train
406,66,0,train
107,45,0,train
316,118,0,train
182,70,0,train
128,18,0,train
4,61,0,train
481,8,0,train
244,47,0,train
523,45,0,train
143,61,0,train
597,41,0,train
50,79,0,train
206,30,0,train
221,45,0,train
578,19,0,train
471,91,0,train
190,75,0,train
2,93,0,train
29,67,0,train
171,53,0,train
517,39,0,train
80,38,0,train
170,41,0,train
357,91,0,train
468,22,0,train
560,97,0,train
375,32,0,train
487,61,0,train
126,48,0,train
561,101,0,train
113,111,0,train
394,16,0,train
293,46,0,train
355,47,0,train
99,108,0,train
251,69,0,train
491,54,0,train
515,74,0,train
213,63,0,train
436,12,0,train
333,89,0,train
386,119,0,train
205,53,0,train
209,67,0,train
555,22,0,train
464,109,0,train
94,19,0,train
349,65,0,train
42,98,0,train
600,83,0,train
562,111,0,train
50,64,0,train
20,112,0,train
130,115,0,train
432,117,0,train
294,74,0,train
377,22,0,train
561,112,0,train
9,36,0,train
312,101,0,train
38,27,0,train
184,81,0,train
140,91,0,train
29,90,0,train
174,99,0,train
336,56,0,train
156,113,0,train
616,87,0,train
115,16,0,train
484,27,0,train
588,110,0,train
14,26,0,train
15,20,0,train
497,33,0,train
247,73,0,train
100,103,0,train
418,13,0,train
598,99,0,train
353,37,0,train
600,50,0,train
441,77,0,train
334,8,0,train
120,37,0,train
205,118,0,train
469,97,0,train
136,111,0,train
132,41,0,train
49,9,0,train
218,90,0,train
604,14,0,train
131,30,0,train
186,73,0,train
573,45,0,train
461,111,0,train
503,36,0,train
139,2,0,train
141,101,0,train
593,114,0,train
50,66,0,train
507,81,0,train
7,30,0,train
272,19,0,train
210,24,0,train
109,27,0,train
594,17,0,train
28,92,0,train
57,45,0,train
377,105,0,train
55,94,0,train
203,27,0,train
334,110,0,train
185,70,0,train
585,11,0,train
384,72,0,train
383,80,0,train
180,71,0,train
108,119,0,train
390,106,0,train
344,3,0,train
421,114,0,train
508,44,0,train
416,119,0,train
506,109,0,train
301,49,0,train
109,86,0,train
239,84,0,train
145,18,0,train
621,59,0,train
424,4,0,train
177,114,0,train
333,51,0,train
269,34,0,train
156,80,0,train
15,94,0,train
440,114,0,train
395,82,0,train
482,60,0,train
64,104,0,train
251,61,0,train
540,114,0,train
102,33,0,train
436,118,0,train
415,0,0,train
145,11,0,train
548,89,0,train
135,18,0,train
249,100,0,train
325,89,0,train
196,106,0,train
18,70,0,train
317,68,0,train
373,68,0,train
85,97,0,train
275,44,0,train
458,72,0,train
590,14,0,train
512,103,0,train
487,91,0,train
360,86,0,train
618,96,0,train
216,80,0,train
365,93,0,train
506,50,0,train
453,70,0,train
237,43,0,train
175,28,0,train
136,106,0,train
614,112,0,train
457,68,0,train
300,43,0,train
177,31,0,train
115,1,0,train
60,106,0,train
55,36,0,train
454,12,0,train
616,58,0,train
54,107,0,train
100,95,0,train
65,49,0,train
108,57,0,train
153,87,0,train
393,110,0,train
346,106,0,train
618,51,0,train
406,63,0,train
405,106,0,train
553,104,0,train
64,30,0,train
528,66,0,train
506,101,0,train
72,80,0,train
434,120,0,train
7,50,0,train
125,2,0,train
319,81,0,train
558,98,0,train
337,93,0,train
460,68,0,train
599,36,0,train
153,12,0,train
561,69,0,train
43,114,0,train
552,107,0,train
422,107,0,train
446,104,0,train
207,11,0,train
217,60,0,train
43,89,0,train
178,118,0,train
381,42,0,train
617,37,0,train
514,9,0,train
257,37,0,train
500,80,0,train
203,103,0,train
559,22,0,train
426,47,0,train
261,115,0,train
13,2,0,train
300,47,0,train
417,102,0,train
264,84,0,train
282,21,0,train
407,53,0,train
399,116,0,train
490,62,0,train
175,44,0,train
280,42,0,train
103,119,0,train
68,103,0,train
166,53,0,train
497,32,0,train
554,120,0,train
81,63,0,train
135,60,0,train
249,68,0,train
411,89,0,train
226,51,0,train
297,59,0,train
57,83,0,train
594,120,0,train
557,49,0,train
108,70,0,train
193,15,0,train
285,112,0,train
466,12,0,train
603,118,0,train
339,34,0,train
39,104,0,train
265,59,0,train
293,69,0,train
125,113,0,train
395,112,0,train
512,69,0,train
551,99,0,train
425,16,0,train
326,94,0,train
533,75,0,train
170,33,0,train
301,77,0,train
603,93,0,train
527,3,0,train
200,78,0,train
289,88,0,train
454,13,0,train
460,89,0,train
365,110,0,train
406,34,0,train
101,61,0,train
297,71,0,train
234,32,0,train
505,34,0,train
350,118,0,train
438,76,0,train
235,42,0,train
374,76,0,train
324,108,0,train
504,97,0,train
154,112,0,train
108,118,0,train
165,87,0,train
23,16,0,train
165,13,0,train
107,60,0,train
527,67,0,train
104,73,0,train
591,115,0,train
374,10,0,train
104,93,0,train
572,76,0,train
275,82,0,train
371,67,0,train
48,70,0,train
551,49,0,train
607,19,0,train
410,22,0,train
92,60,0,train
609,61,0,train
6,68,0,train
263,47,0,train
257,19,0,train
259,45,0,train
577,86,0,train
610,77,0,train
168,23,0,train
554,11,0,train
588,15,0,train
389,79,0,train
461,85,0,train
557,50,0,train
152,32,0,train
550,65,0,train
437,110,0,train
81,80,0,train
311,14,0,train
81,120,0,train
548,86,0,train
430,66,0,train
74,106,0,train
12,6,0,train
493,41,0,train
301,102,0,train
576,78,0,train
232,64,0,train
155,27,0,train
484,95,0,train
13,97,0,train
104,115,0,train
198,90,0,train
296,49,0,train
237,20,0,train
576,47,0,train
91,13,0,train
266,6,0,train
378,17,0,train
351,37,0,train
307,80,0,train
543,101,0,train
497,42,0,train
237,11,0,train
157,32,0,train
558,76,0,train
280,49,0,train
248,58,0,train
287,58,0,train
603,55,0,train
550,81,0,train
346,42,0,train
470,35,0,train
614,58,0,train
60,8,0,train
509,3,0,train
345,59,0,train
31,47,0,train
269,120,0,train
285,100,0,train
535,8,0,train
438,56,0,train
584,8,0,train
83,57,0,train
277,10,0,train
157,81,0,train
363,104,0,train
457,64,0,train
559,14,0,train
144,3,0,train
46,33,0,train
123,1,0,train
165,98,0,train
235,15,0,train
211,85,0,train
4,113,0,train
110,84,0,train
207,6,0,train
440,11,0,train
557,64,0,train
239,76,0,train
269,89,0,train
232,7,0,train
26,40,0,train
158,17,0,train
189,2,0,train
127,52,0,train
235,111,0,train
534,71,0,train
84,62,0,train
163,84,0,train
150,60,0,train
547,62,0,train
521,66,0,train
34,23,0,train
9,73,0,train
127,99,0,train
493,110,0,train
40,100,0,train
76,90,0,train
578,79,0,train
463,4,0,train
305,55,0,train
432,47,0,train
602,52,0,train
523,80,0,train
111,107,0,train
277,109,0,train
189,78,0,train
522,76,0,train
259,34,0,train
390,66,0,train
547,33,0,train
277,56,0,train
484,54,0,train
488,88,0,train
434,98,0,train
522,92,0,train
434,46,0,train
92,9,0,train
131,80,0,train
435,105,0,train
56,93,0,train
30,31,0,train
305,113,0,train
365,86,0,train
303,0,0,train
148,90,0,train
204,33,0,train
288,106,0,train
482,100,0,train
266,47,0,train
125,91,0,train
250,48,0,train
323,31,0,train
440,40,0,train
167,36,0,train
195,84,0,train
442,117,0,train
384,87,0,train
375,35,0,train
550,80,0,train
379,24,0,train
383,90,0,train
465,28,0,train
521,25,0,train
449,39,0,train
560,24,0,train
376,85,0,train
137,56,0,train
3,49,0,train
478,95,0,train
555,32,0,train
491,94,0,train
417,98,0,train
585,94,0,train
502,37,0,train
438,109,0,train
618,115,0,train
222,113,0,train
269,42,0,train
18,4,0,train
517,45,0,train
18,26,0,train
131,87,0,train
123,82,0,train
93,94,0,train
501,101,0,train
565,82,0,train
354,52,0,train
129,96,0,train
103,40,0,train
561,61,0,train
225,99,0,train
235,85,0,train
528,54,0,train
440,49,0,train
43,83,0,train
620,43,0,train
309,79,0,train
588,106,0,train
391,9,0,train
170,116,0,train
317,8,0,train
518,71,0,train
249,114,0,train
290,108,0,train
132,54,0,train
186,26,0,train
303,58,0,train
195,76,0,train
294,21,0,train
564,31,0,train
162,56,0,train
86,65,0,train
39,14,0,train
583,40,0,train
199,85,0,train
117,36,0,train
49,55,0,train
200,91,0,train
405,72,0,train
20,28,0,train
439,74,0,train
67,99,0,train
379,74,0,train
353,75,0,train
158,98,0,train
267,24,0,train
357,3,0,train
545,73,0,train
398,54,0,train
168,35,0,train
7,102,0,train
23,94,0,train
214,24,0,train
287,40,0,train
413,47,0,train
113,31,0,train
10,105,0,train
54,39,0,train
209,80,0,train
199,59,0,train
515,10,0,train
55,86,0,train
555,67,0,train
362,22,0,train
201,60,0,train
591,13,0,train
404,87,0,train
19,16,0,train
365,118,0,train
538,24,0,train
437,26,0,train
206,11,0,train
223,64,0,train
233,102,0,train
382,65,0,train
13,73,0,train
486,15,0,train
325,47,0,train
186,50,0,train
11,49,0,train
414,109,0,train
458,57,0,train
369,98,0,train
475,98,0,train
337,65,0,train
324,71,0,train
442,107,0,train
533,49,0,train
320,72,0,train
51,33,0,train
252,37,0,train
488,42,0,train
500,114,0,train
135,40,0,train
165,40,0,train
358,4,0,train
488,61,0,train
603,18,0,train
7,94,0,train
359,62,0,train
23,106,0,train
286,62,0,train
562,115,0,train
188,80,0,train
310,42,0,train
545,57,0,train
422,118,0,train
564,73,0,train
556,40,0,train
206,36,0,train
24,55,0,train
37,16,0,train
313,95,0,train
390,32,0,train
142,82,0,train
336,54,0,train
203,77,0,train
591,49,0,train
200,16,0,train
88,22,0,train
46,97,0,train
422,45,0,train
356,46,0,train
555,94,0,train
30,118,0,train
196,44,0,train
572,46,0,train
461,62,0,train
375,22,0,train
166,16,0,train
93,42,0,train
533,114,0,train
77,90,0,train
122,61,0,train
528,65,0,train
400,106,0,train
10,99,0,train
68,4,0,train
96,59,0,train
497,102,0,train
496,74,0,train
362,65,0,train
390,40,0,train
443,46,0,train
588,90,0,train
448,103,0,train
359,21,0,train
509,14,0,train
193,96,0,train
589,48,0,train
98,53,0,train
457,101,0,train
410,61,0,train
472,10,0,train
202,101,0,train
389,111,0,train
378,41,0,train
276,64,0,train
411,66,0,train
125,77,0,train
371,93,0,train
215,60,0,train
54,58,0,train
244,37,0,train
228,86,0,train
523,22,0,train
476,46,0,train
390,117,0,train
491,113,0,train
608,62,0,train
470,17,0,train
283,15,0,train
452,118,0,train
192,52,0,train
493,51,0,train
7,21,0,train
495,110,0,train
217,95,0,train
395,94,0,train
516,10,0,train
23,77,0,train
5,95,0,train
535,9,0,train
508,2,0,train
307,91,0,train
514,34,0,train
187,52,0,train
437,24,0,train
475,29,0,train
40,91,0,train
480,30,0,train
132,96,0,train
350,55,0,train
104,102,0,train
501,51,0,train
142,51,0,train
606,54,0,train
425,2,0,train
524,59,0,train
3,100,0,train
313,101,0,train
356,76,0,train
142,77,0,train
32,25,0,train
300,98,0,train
547,82,0,train
283,33,0,train
413,93,0,train
2,79,0,train
238,95,0,train
177,115,0,train
235,34,0,train
400,103,0,train
379,47,0,train
475,14,0,train
500,34,0,train
70,102,0,train
158,110,0,train
531,14,0,train
522,101,0,train
249,54,0,train
502,15,0,train
262,44,0,train
421,98,0,train
264,102,0,train
110,113,0,train
556,75,0,train
290,20,0,train
182,40,0,train
465,10,0,train
221,30,0,train
407,24,0,train
243,82,0,train
437,61,0,train
19,60,0,train
498,98,0,train
506,108,0,train
217,88,0,train
157,63,0,train
582,56,0,train
84,31,0,train
21,32,0,train
55,23,0,train
517,54,0,train
46,3,0,train
111,102,0,train
501,105,0,train
153,80,0,train
372,93,0,train
51,112,0,train
504,1,0,train
385,28,0,train
215,4,0,train
587,37,0,train
351,109,0,train
293,37,0,train
511,44,0,train
32,77,0,train
85,82,0,train
406,114,0,train
94,33,0,train
461,63,0,train
414,96,0,train
438,103,0,train
14,12,0,train
325,70,0,train
428,94,0,train
414,24,0,train
51,32,0,train
304,82,0,train
379,9,0,train
48,69,0,train
494,104,0,train
581,31,0,train
116,15,0,train
277,22,0,train
301,54,0,train
283,8,0,train
141,3,0,train
502,104,0,train
601,100,0,train
105,112,0,train
494,85,0,train
410,29,0,train
552,10,0,train
543,93,0,train
576,84,0,train
346,79,0,train
371,29,0,train
503,114,0,train
420,4,0,train
286,4,0,train
98,84,0,train
193,111,0,train
69,95,0,train
149,4,0,train
96,108,0,train
489,116,0,train
614,68,0,train
432,72,0,train
320,11,0,train
476,5,0,train
168,119,0,train
192,26,0,train
52,15,0,train
506,47,0,train
483,41,0,train
399,3,0,train
257,70,0,train
292,35,0,train
215,84,0,train
185,110,0,train
60,13,0,train
29,18,0,train
559,109,0,train
321,110,0,train
186,2,0,train
362,57,0,train
600,45,0,train
598,22,0,train
536,95,0,train
174,52,0,train
325,94,0,train
510,118,0,train
488,67,0,train
159,20,0,train
479,89,0,train
135,82,0,train
301,101,0,train
521,14,0,train
312,106,0,train
55,29,0,train
274,49,0,train
617,106,0,train
188,8,0,train
106,93,0,train
90,21,0,train
155,99,0,train
588,103,0,train
572,24,0,train
239,88,0,train
55,24,0,train
534,95,0,train
92,2,0,train
446,77,0,train
135,35,0,train
469,14,0,train
354,13,0,train
547,32,0,train
589,98,0,train
114,33,0,train
345,43,0,train
353,72,0,train
0,105,0,train
459,107,0,train
375,69,0,train
188,103,0,train
164,4,0,train
123,33,0,train
558,2,0,train
177,8,0,train
399,15,0,train
0,13,0,train
312,114,0,train
393,74,0,train
599,22,0,train
172,81,0,train
175,91,0,train
170,86,0,train
109,72,0,train
599,73,0,train
523,119,0,train
35,57,0,train
565,3,0,train
110,95,0,train
319,73,0,train
19,62,0,train
161,91,0,train
435,5,0,train
476,63,0,train
251,74,0,train
258,116,0,train
299,25,0,train
104,80,0,train
591,66,0,train
313,63,0,train
187,57,0,train
83,100,0,train
410,73,0,train
162,18,0,train
566,80,0,train
605,78,0,train
156,21,0,train
240,76,0,train
91,83,0,train
516,81,0,train
241,118,0,train
620,67,0,train
24,18,0,train
600,58,0,train
73,57,0,train
62,26,0,train
23,88,0,train
318,14,0,train
255,12,0,train
546,65,0,train
38,100,0,train
520,6,0,train
63,40,0,train
117,55,0,train
130,78,0,train
533,84,0,train
296,82,0,train
156,46,0,train
81,67,0,train
558,69,0,train
216,12,0,train
323,82,0,train
452,16,0,train
422,21,0,train
1,53,0,train
504,115,0,train
371,61,0,train
260,115,0,train
254,80,0,train
285,38,0,train
253,79,0,train
477,41,0,train
286,2,0,train
588,19,0,train
582,57,0,train
180,64,0,train
534,56,0,train
123,86,0,train
463,54,0,train
452,9,0,train
224,43,0,train
5,48,0,train
436,32,0,train
194,111,0,train
201,15,0,train
603,100,0,train
559,47,0,train
51,2,0,train
306,120,0,train
157,95,0,train
99,73,0,train
594,85,0,train
245,22,0,train
117,79,0,train
16,35,0,train
406,103,0,train
546,107,0,train
400,45,0,train
90,118,0,train
432,67,0,train
307,56,0,train
518,95,0,train
68,1,0,train
84,40,0,train
222,44,0,train
446,60,0,train
65,29,0,train
561,119,0,train
27,34,0,train
362,81,0,train
215,38,0,train
492,30,0,train
120,85,0,train
149,23,0,train
537,32,0,train
437,99,0,train
130,109,0,train
192,75,0,train
615,102,0,train
381,112,0,train
285,114,0,train
54,3,0,train
412,79,0,train
226,26,0,train
440,51,0,train
318,110,0,train
612,75,0,train
554,8,0,train
563,61,0,train
1,0,0,train
321,62,0,train
417,96,0,train
328,98,0,train
276,10,0,train
271,16,0,train
191,86,0,train
405,46,0,train
101,104,0,train
400,61,0,train
293,0,0,train
617,97,0,train
122,7,0,train
369,16,0,train
2,42,0,train
593,44,0,train
136,33,0,train
556,12,0,train
174,100,0,train
17,68,0,train
107,15,0,train
169,58,0,train
305,108,0,train
300,11,0,train
225,30,0,train
64,0,0,train
480,23,0,train
256,17,0,train
403,1,0,train
289,47,0,train
113,98,0,train
570,64,0,train
223,14,0,train
269,103,0,train
190,79,0,train
67,91,0,train
342,101,0,train
237,102,0,train
397,77,0,train
210,108,0,train
435,67,0,train
92,22,0,train
253,16,0,train
237,75,0,train
573,49,0,train
234,38,0,train
537,100,0,train
574,120,0,train
390,59,0,train
501,108,0,train
327,112,0,train
285,42,0,train
106,38,0,train
402,19,0,train
398,70,0,train
442,57,0,train
45,85,0,train
257,99,0,train
312,26,0,train
280,22,0,train
577,103,0,train
530,81,0,train
461,71,0,train
27,50,0,train
377,76,0,train
379,41,0,train
142,73,0,train
494,32,0,train
507,105,0,train
619,27,0,train
536,12,0,train
469,25,0,train
39,45,0,train
42,81,0,train
336,87,0,train
542,70,0,train
142,24,0,train
473,71,0,train
512,86,0,train
246,99,0,train
327,39,0,train
429,72,0,train
440,41,0,train
345,60,0,train
394,18,0,train
304,64,0,train
272,21,0,train
451,24,0,train
287,82,0,train
536,32,0,train
571,95,0,train
299,75,0,train
120,65,0,train
526,23,0,train
426,98,0,train
555,38,0,train
203,74,0,train
119,118,0,train
491,30,0,train
386,16,0,train
617,77,0,train
408,74,0,train
353,34,0,train
465,11,0,train
331,61,0,train
272,70,0,train
349,87,0,train
198,104,0,train
227,88,0,train
363,95,0,train
539,103,0,train
157,19,0,train
199,3,0,train
359,28,0,train
567,15,0,train
361,63,0,train
523,4,0,train
171,93,0,train
137,9,0,train
94,85,0,train
221,110,0,train
534,93,0,train
380,41,0,train
307,111,0,train
447,27,0,train
287,93,0,train
463,35,0,train
340,25,0,train
217,30,0,train
32,38,0,train
398,113,0,train
207,96,0,train
251,111,0,train
609,103,0,train
561,11,0,train
620,14,0,train
260,69,0,train
197,17,0,train
487,36,0,train
559,63,0,train
92,87,0,train
599,97,0,train
483,100,0,train
196,40,0,train
214,53,0,train
450,46,0,train
296,56,0,train
52,76,0,train
196,76,0,train
28,2,0,train
455,114,0,train
590,61,0,train
319,48,0,train
120,23,0,train
393,42,0,train
330,95,0,train
493,107,0,train
391,80,0,train
115,21,0,train
587,2,0,train
536,80,0,train
300,18,0,train
489,113,0,train
401,43,0,train
369,62,0,train
11,36,0,train
3,51,0,train
484,29,0,train
292,103,0,train
229,74,0,train
611,102,0,train
295,32,0,train
410,4,0,train
15,40,0,train
124,116,0,train
404,22,0,train
110,51,0,train
106,19,0,train
509,95,0,train
404,115,0,train
370,74,0,train
144,108,0,train
279,41,0,train
376,37,0,train
463,46,0,train
561,90,0,train
239,87,0,train
95,35,0,train
472,13,0,train
513,10,0,train
500,61,0,train
209,86,0,train
4,54,0,train
277,114,0,train
198,3,0,train
429,80,0,train
392,104,0,train
461,41,0,train
173,7,0,train
127,15,0,train
353,31,0,train
186,8,0,train
474,3,0,train
346,21,0,train
577,60,0,train
521,2,0,train
367,110,0,train
286,119,0,train
133,112,0,train
80,3,0,train
533,18,0,train
434,0,0,train
87,30,0,train
223,96,0,train
55,82,0,train
587,110,0,train
566,74,0,train
171,112,0,train
411,72,0,train
522,69,0,train
448,15,0,train
418,112,0,train
174,66,0,train
426,107,0,train
277,80,0,train
98,93,0,train
51,34,0,train
22,104,0,train
251,100,0,train
620,66,0,train
305,24,0,train
124,43,0,train
504,65,0,train
508,63,0,train
157,56,0,train
178,45,0,train
493,40,0,train
438,30,0,train
311,22,0,train
36,44,0,train
571,103,0,train
446,80,0,train
60,105,0,train
67,11,0,train
162,57,0,train
360,50,0,train
29,4,0,train
417,85,0,train
137,69,0,train
491,74,0,train
304,14,0,train
526,102,0,train
154,101,0,train
523,42,0,train
313,32,0,train
387,83,0,train
306,68,0,train
544,117,0,train
430,3,0,train
510,65,0,train
323,61,0,train
462,22,0,train
107,35,0,train
532,120,0,train
103,53,0,train
68,112,0,train
138,85,0,train
103,65,0,train
71,94,0,train
510,77,0,train
270,51,0,train
269,5,0,train
172,45,0,train
319,46,0,train
10,7,0,train
75,120,0,train
0,16,0,train
418,42,0,train
78,23,0,train
611,5,0,train
111,80,0,train
434,85,0,train
555,55,0,train
272,110,0,train
571,111,0,train
423,120,0,train
33,85,0,train
23,43,0,train
115,68,0,train
481,26,0,train
592,55,0,train
600,61,0,train
244,105,0,train
430,7,0,train
369,37,0,train
29,95,0,train
74,102,0,train
498,0,0,train
43,32,0,train
264,51,0,train
