rna_idx,drug_idx,label,split
571,28,1,train
572,9,1,train
572,13,1,train
572,28,1,train
573,0,1,train
573,7,1,train
573,13,1,train
574,5,1,train
575,0,1,train
575,13,1,train
576,115,1,train
578,57,1,train
579,0,1,train
579,6,1,train
579,7,1,train
580,5,1,train
581,5,1,train
582,6,1,train
582,26,1,train
583,5,1,train
583,13,1,train
584,0,1,train
584,5,1,train
584,6,1,train
584,18,1,train
585,5,1,train
585,16,1,train
586,10,1,train
586,38,1,train
587,5,1,train
587,7,1,train
587,10,1,train
588,0,1,train
588,10,1,train
588,38,1,train
589,5,1,train
589,10,1,train
590,6,1,train
590,7,1,train
592,0,1,train
592,10,1,train
593,0,1,train
593,5,1,train
593,13,1,train
594,0,1,train
594,5,1,train
594,18,1,train
595,5,1,train
595,10,1,train
596,0,1,train
596,5,1,train
598,5,1,train
599,5,1,train
599,13,1,train
600,0,1,train
600,5,1,train
600,10,1,train
600,18,1,train
600,19,1,train
600,53,1,train
600,54,1,train
600,55,1,train
601,5,1,train
601,10,1,train
602,5,1,train
602,10,1,train
603,0,1,train
603,10,1,train
604,0,1,train
604,5,1,train
604,6,1,train
604,13,1,train
605,0,1,train
605,50,1,train
606,0,1,train
607,0,1,train
607,18,1,train
607,26,1,train
608,0,1,train
608,5,1,train
608,13,1,train
609,5,1,train
609,10,1,train
610,0,1,train
610,5,1,train
610,7,1,train
611,9,1,train
611,13,1,train
611,26,1,train
613,32,1,train
613,75,1,train
614,0,1,train
614,5,1,train
614,7,1,train
614,10,1,train
614,50,1,train
615,9,1,train
615,13,1,train
616,0,1,train
616,5,1,train
616,16,1,train
616,56,1,train
617,0,1,train
617,5,1,train
617,6,1,train
617,13,1,train
617,16,1,train
617,18,1,train
617,50,1,train
617,53,1,train
617,54,1,train
617,55,1,train
617,57,1,train
618,5,1,train
618,18,1,train
618,65,1,train
618,67,1,train
618,70,1,train
619,0,1,train
619,5,1,train
619,7,1,train
619,13,1,train
619,16,1,train
620,7,1,train
620,38,1,train
621,5,1,train
621,18,1,train
621,65,1,train
331,99,0,train
260,4,0,train
545,84,0,train
447,65,0,train
178,2,0,train
124,48,0,train
361,26,0,train
175,35,0,train
166,101,0,train
187,48,0,train
464,100,0,train
522,24,0,train
476,1,0,train
245,82,0,train
372,23,0,train
167,31,0,train
303,39,0,train
546,66,0,train
28,12,0,train
618,56,0,train
330,104,0,train
331,16,0,train
196,89,0,train
24,54,0,train
409,111,0,train
341,8,0,train
349,104,0,train
178,39,0,train
465,61,0,train
178,65,0,train
21,72,0,train
367,119,0,train
333,77,0,train
398,18,0,train
43,53,0,train
611,4,0,train
26,6,0,train
275,60,0,train
313,53,0,train
25,45,0,train
96,18,0,train
468,84,0,train
361,61,0,train
148,103,0,train
32,38,0,train
372,44,0,train
107,59,0,train
147,108,0,train
497,111,0,train
11,47,0,train
355,35,0,train
456,0,0,train
313,32,0,train
144,55,0,train
388,29,0,train
503,1,0,train
144,86,0,train
98,4,0,train
361,108,0,train
120,120,0,train
239,68,0,train
450,103,0,train
511,25,0,train
406,9,0,train
116,68,0,train
141,59,0,train
447,63,0,train
119,62,0,train
14,119,0,train
93,101,0,train
426,98,0,train
389,56,0,train
22,25,0,train
455,56,0,train
560,112,0,train
607,96,0,train
321,36,0,train
49,82,0,train
542,88,0,train
7,86,0,train
548,57,0,train
230,113,0,train
562,118,0,train
475,112,0,train
127,106,0,train
395,93,0,train
282,106,0,train
403,61,0,train
520,16,0,train
615,107,0,train
469,48,0,train
518,8,0,train
314,104,0,train
57,81,0,train
573,87,0,train
41,50,0,train
54,113,0,train
264,38,0,train
559,92,0,train
548,17,0,train
521,9,0,train
254,98,0,train
588,12,0,train
386,32,0,train
520,3,0,train
76,60,0,train
1,55,0,train
301,91,0,train
526,34,0,train
549,30,0,train
529,95,0,train
571,64,0,train
83,81,0,train
271,94,0,train
621,56,0,train
614,71,0,train
235,106,0,train
98,17,0,train
326,12,0,train
402,33,0,train
345,37,0,train
592,31,0,train
433,34,0,train
220,115,0,train
379,71,0,train
332,58,0,train
164,66,0,train
14,102,0,train
521,3,0,train
525,43,0,train
187,66,0,train
408,28,0,train
262,69,0,train
421,35,0,train
437,9,0,train
448,47,0,train
250,10,0,train
491,38,0,train
578,11,0,train
610,103,0,train
116,99,0,train
433,41,0,train
153,107,0,train
262,34,0,train
372,62,0,train
367,73,0,train
289,117,0,train
325,42,0,train
65,16,0,train
183,101,0,train
182,107,0,train
545,62,0,train
22,41,0,train
241,53,0,train
392,67,0,train
287,103,0,train
336,55,0,train
291,16,0,train
54,46,0,train
190,73,0,train
387,27,0,train
372,72,0,train
167,27,0,train
514,119,0,train
422,2,0,train
191,38,0,train
42,113,0,train
458,69,0,train
336,56,0,train
501,4,0,train
10,67,0,train
544,3,0,train
401,15,0,train
556,39,0,train
208,80,0,train
131,62,0,train
262,63,0,train
583,46,0,train
222,111,0,train
558,14,0,train
3,43,0,train
538,65,0,train
378,30,0,train
375,108,0,train
121,16,0,train
417,15,0,train
16,99,0,train
266,58,0,train
82,83,0,train
613,70,0,train
250,111,0,train
446,21,0,train
307,18,0,train
114,67,0,train
128,92,0,train
371,30,0,train
225,65,0,train
178,93,0,train
197,94,0,train
392,11,0,train
399,111,0,train
33,100,0,train
544,19,0,train
456,4,0,train
489,92,0,train
564,37,0,train
31,99,0,train
145,120,0,train
136,104,0,train
467,95,0,train
226,87,0,train
214,72,0,train
430,116,0,train
512,37,0,train
566,17,0,train
53,59,0,train
29,88,0,train
63,21,0,train
388,77,0,train
186,49,0,train
285,97,0,train
573,110,0,train
607,6,0,train
503,83,0,train
100,54,0,train
579,8,0,train
533,11,0,train
261,4,0,train
453,111,0,train
400,58,0,train
491,72,0,train
120,97,0,train
479,89,0,train
136,82,0,train
338,42,0,train
223,26,0,train
610,23,0,train
203,80,0,train
606,96,0,train
556,48,0,train
276,117,0,train
274,39,0,train
189,56,0,train
43,51,0,train
510,3,0,train
0,70,0,train
67,46,0,train
496,75,0,train
148,56,0,train
452,88,0,train
249,34,0,train
235,10,0,train
37,65,0,train
189,50,0,train
546,13,0,train
392,73,0,train
454,28,0,train
37,110,0,train
444,116,0,train
206,32,0,train
494,16,0,train
215,100,0,train
216,26,0,train
58,5,0,train
175,108,0,train
493,51,0,train
506,61,0,train
477,62,0,train
28,29,0,train
154,12,0,train
280,116,0,train
384,31,0,train
332,76,0,train
46,2,0,train
590,61,0,train
603,91,0,train
581,71,0,train
581,107,0,train
87,40,0,train
202,49,0,train
238,108,0,train
247,115,0,train
163,60,0,train
297,72,0,train
309,75,0,train
591,38,0,train
198,84,0,train
129,43,0,train
313,107,0,train
88,6,0,train
65,62,0,train
99,27,0,train
246,103,0,train
40,102,0,train
69,51,0,train
495,56,0,train
464,52,0,train
234,73,0,train
450,87,0,train
3,91,0,train
218,64,0,train
581,25,0,train
530,91,0,train
297,85,0,train
303,100,0,train
62,32,0,train
329,36,0,train
218,85,0,train
26,76,0,train
103,6,0,train
172,98,0,train
549,46,0,train
343,91,0,train
176,8,0,train
519,46,0,train
20,38,0,train
227,81,0,train
584,40,0,train
218,95,0,train
90,60,0,train
285,120,0,train
535,21,0,train
501,115,0,train
28,9,0,train
509,62,0,train
13,89,0,train
89,42,0,train
119,111,0,train
172,57,0,train
386,35,0,train
450,37,0,train
394,34,0,train
315,103,0,train
218,30,0,train
553,75,0,train
613,28,0,train
375,106,0,train
521,92,0,train
13,73,0,train
470,74,0,train
188,100,0,train
580,77,0,train
187,62,0,train
482,10,0,train
395,73,0,train
454,97,0,train
292,62,0,train
384,51,0,train
461,61,0,train
164,10,0,train
230,75,0,train
468,77,0,train
63,99,0,train
240,49,0,train
49,102,0,train
489,105,0,train
619,111,0,train
18,62,0,train
205,77,0,train
0,63,0,train
266,25,0,train
38,62,0,train
93,73,0,train
130,71,0,train
25,16,0,train
612,27,0,train
540,109,0,train
150,5,0,train
530,64,0,train
297,12,0,train
312,119,0,train
481,22,0,train
442,73,0,train
332,104,0,train
433,23,0,train
561,70,0,train
431,118,0,train
464,95,0,train
519,57,0,train
318,11,0,train
62,11,0,train
451,84,0,train
292,63,0,train
410,51,0,train
39,110,0,train
334,99,0,train
35,38,0,train
142,120,0,train
405,13,0,train
99,6,0,train
500,39,0,train
42,108,0,train
273,92,0,train
49,119,0,train
293,55,0,train
93,110,0,train
458,91,0,train
223,89,0,train
322,61,0,train
379,62,0,train
426,34,0,train
610,51,0,train
501,23,0,train
508,32,0,train
64,7,0,train
10,56,0,train
239,86,0,train
351,97,0,train
77,71,0,train
497,99,0,train
502,16,0,train
434,100,0,train
135,65,0,train
589,91,0,train
36,117,0,train
163,53,0,train
190,110,0,train
523,101,0,train
567,42,0,train
79,107,0,train
260,31,0,train
433,54,0,train
366,110,0,train
112,82,0,train
235,34,0,train
570,31,0,train
134,99,0,train
464,111,0,train
407,89,0,train
484,52,0,train
572,14,0,train
107,26,0,train
237,105,0,train
556,85,0,train
23,114,0,train
363,87,0,train
28,63,0,train
484,83,0,train
112,36,0,train
181,101,0,train
297,70,0,train
415,4,0,train
275,99,0,train
508,17,0,train
127,95,0,train
63,88,0,train
531,103,0,train
412,72,0,train
497,107,0,train
46,30,0,train
337,22,0,train
70,20,0,train
73,48,0,train
416,23,0,train
313,64,0,train
234,111,0,train
507,99,0,train
532,24,0,train
564,95,0,train
261,20,0,train
151,115,0,train
246,52,0,train
261,35,0,train
327,14,0,train
158,49,0,train
510,39,0,train
506,35,0,train
469,109,0,train
518,1,0,train
464,81,0,train
569,28,0,train
196,46,0,train
375,115,0,train
545,103,0,train
408,24,0,train
210,70,0,train
460,59,0,train
511,14,0,train
452,117,0,train
496,10,0,train
476,105,0,train
220,39,0,train
505,38,0,train
541,6,0,train
519,54,0,train
306,99,0,train
165,61,0,train
187,41,0,train
530,53,0,train
236,100,0,train
352,74,0,train
359,78,0,train
323,48,0,train
407,80,0,train
46,51,0,train
79,98,0,train
1,94,0,train
438,63,0,train
408,83,0,train
311,8,0,train
194,119,0,train
270,73,0,train
541,41,0,train
14,116,0,train
427,107,0,train
5,72,0,train
37,18,0,train
525,33,0,train
472,72,0,train
71,2,0,train
385,119,0,train
474,116,0,train
433,56,0,train
110,120,0,train
458,13,0,train
165,22,0,train
598,10,0,train
48,53,0,train
29,94,0,train
91,38,0,train
504,11,0,train
230,114,0,train
325,50,0,train
606,62,0,train
518,32,0,train
11,119,0,train
366,36,0,train
254,72,0,train
84,50,0,train
496,66,0,train
338,80,0,train
328,76,0,train
28,66,0,train
298,40,0,train
262,70,0,train
458,92,0,train
12,34,0,train
262,93,0,train
512,40,0,train
155,83,0,train
49,101,0,train
419,77,0,train
131,103,0,train
51,47,0,train
530,66,0,train
366,6,0,train
338,97,0,train
340,43,0,train
389,69,0,train
570,70,0,train
168,31,0,train
545,94,0,train
315,78,0,train
124,56,0,train
244,33,0,train
259,59,0,train
272,2,0,train
246,59,0,train
509,10,0,train
298,88,0,train
372,41,0,train
22,32,0,train
616,72,0,train
111,17,0,train
116,64,0,train
259,58,0,train
329,103,0,train
588,102,0,train
387,15,0,train
390,12,0,train
323,37,0,train
298,18,0,train
119,95,0,train
297,46,0,train
3,63,0,train
184,22,0,train
203,95,0,train
532,85,0,train
497,3,0,train
31,38,0,train
282,74,0,train
291,4,0,train
231,113,0,train
314,41,0,train
8,83,0,train
391,12,0,train
374,76,0,train
158,106,0,train
240,83,0,train
399,86,0,train
185,95,0,train
138,74,0,train
358,73,0,train
380,15,0,train
255,106,0,train
603,102,0,train
554,107,0,train
159,49,0,train
431,56,0,train
24,115,0,train
608,30,0,train
377,93,0,train
132,87,0,train
13,62,0,train
402,102,0,train
556,15,0,train
271,117,0,train
262,101,0,train
416,83,0,train
57,92,0,train
152,41,0,train
255,52,0,train
564,82,0,train
245,44,0,train
304,72,0,train
87,98,0,train
18,80,0,train
255,73,0,train
375,22,0,train
52,70,0,train
268,103,0,train
396,82,0,train
421,63,0,train
401,114,0,train
117,51,0,train
502,58,0,train
522,6,0,train
367,27,0,train
1,6,0,train
49,27,0,train
571,95,0,train
70,103,0,train
284,21,0,train
442,25,0,train
531,16,0,train
432,92,0,train
461,36,0,train
576,23,0,train
146,62,0,train
430,80,0,train
431,73,0,train
25,111,0,train
240,16,0,train
405,77,0,train
1,69,0,train
163,119,0,train
441,92,0,train
339,33,0,train
606,107,0,train
311,29,0,train
44,13,0,train
57,116,0,train
306,20,0,train
309,102,0,train
95,65,0,train
528,20,0,train
188,91,0,train
507,85,0,train
168,77,0,train
111,9,0,train
499,120,0,train
17,49,0,train
200,64,0,train
345,98,0,train
372,115,0,train
388,6,0,train
455,87,0,train
391,79,0,train
242,84,0,train
383,50,0,train
189,72,0,train
334,21,0,train
90,106,0,train
541,67,0,train
32,42,0,train
406,37,0,train
566,60,0,train
342,37,0,train
421,15,0,train
37,24,0,train
598,113,0,train
105,41,0,train
422,110,0,train
356,4,0,train
174,30,0,train
476,54,0,train
313,79,0,train
468,117,0,train
27,15,0,train
478,10,0,train
349,27,0,train
90,87,0,train
475,51,0,train
65,10,0,train
412,23,0,train
8,42,0,train
86,8,0,train
157,4,0,train
287,63,0,train
416,118,0,train
179,30,0,train
259,93,0,train
76,66,0,train
458,73,0,train
282,58,0,train
559,96,0,train
127,7,0,train
434,24,0,train
3,104,0,train
80,72,0,train
64,117,0,train
412,31,0,train
124,109,0,train
429,6,0,train
151,120,0,train
613,43,0,train
343,81,0,train
232,79,0,train
26,68,0,train
134,111,0,train
280,77,0,train
473,47,0,train
3,120,0,train
525,93,0,train
501,56,0,train
540,24,0,train
423,86,0,train
273,69,0,train
61,102,0,train
361,110,0,train
11,18,0,train
502,88,0,train
229,109,0,train
199,29,0,train
412,83,0,train
465,52,0,train
28,102,0,train
81,111,0,train
458,101,0,train
326,6,0,train
58,68,0,train
29,50,0,train
60,99,0,train
219,99,0,train
506,51,0,train
113,60,0,train
545,37,0,train
401,12,0,train
92,30,0,train
339,85,0,train
167,102,0,train
390,46,0,train
167,78,0,train
319,113,0,train
538,7,0,train
550,89,0,train
438,46,0,train
224,60,0,train
103,104,0,train
26,31,0,train
24,35,0,train
577,61,0,train
1,93,0,train
529,104,0,train
33,35,0,train
535,40,0,train
265,55,0,train
604,39,0,train
504,48,0,train
170,4,0,train
92,120,0,train
330,102,0,train
194,1,0,train
493,115,0,train
353,55,0,train
577,29,0,train
484,36,0,train
40,19,0,train
370,42,0,train
403,44,0,train
450,65,0,train
159,74,0,train
138,105,0,train
296,82,0,train
388,60,0,train
135,57,0,train
24,5,0,train
413,103,0,train
57,18,0,train
420,107,0,train
83,7,0,train
25,30,0,train
168,70,0,train
202,71,0,train
176,53,0,train
388,27,0,train
420,35,0,train
1,67,0,train
232,109,0,train
336,40,0,train
58,23,0,train
184,2,0,train
102,45,0,train
97,44,0,train
366,92,0,train
555,18,0,train
455,72,0,train
316,19,0,train
117,31,0,train
621,19,0,train
488,87,0,train
249,15,0,train
550,47,0,train
476,11,0,train
451,113,0,train
330,63,0,train
265,16,0,train
339,104,0,train
268,6,0,train
514,52,0,train
262,17,0,train
530,96,0,train
403,41,0,train
409,78,0,train
500,60,0,train
409,84,0,train
527,115,0,train
361,58,0,train
484,69,0,train
308,113,0,train
249,69,0,train
609,73,0,train
465,96,0,train
400,28,0,train
65,59,0,train
230,96,0,train
222,82,0,train
174,21,0,train
306,14,0,train
397,71,0,train
129,21,0,train
370,97,0,train
461,85,0,train
455,45,0,train
23,120,0,train
363,105,0,train
268,58,0,train
213,83,0,train
201,37,0,train
257,109,0,train
64,60,0,train
174,81,0,train
454,83,0,train
393,90,0,train
121,93,0,train
91,16,0,train
620,19,0,train
114,4,0,train
571,61,0,train
95,67,0,train
486,43,0,train
66,111,0,train
154,108,0,train
334,100,0,train
304,38,0,train
413,71,0,train
613,69,0,train
268,114,0,train
1,27,0,train
381,55,0,train
608,113,0,train
319,89,0,train
169,7,0,train
263,60,0,train
323,17,0,train
569,62,0,train
10,99,0,train
583,16,0,train
435,78,0,train
424,18,0,train
195,66,0,train
519,52,0,train
20,99,0,train
170,106,0,train
194,55,0,train
82,73,0,train
486,81,0,train
292,112,0,train
419,111,0,train
39,61,0,train
517,75,0,train
397,63,0,train
49,104,0,train
550,76,0,train
22,7,0,train
112,83,0,train
113,54,0,train
267,54,0,train
145,6,0,train
298,45,0,train
101,88,0,train
589,24,0,train
574,101,0,train
224,48,0,train
210,112,0,train
46,103,0,train
247,65,0,train
2,94,0,train
509,49,0,train
393,85,0,train
245,91,0,train
440,75,0,train
347,42,0,train
209,28,0,train
153,26,0,train
457,20,0,train
337,92,0,train
172,21,0,train
66,107,0,train
197,41,0,train
534,26,0,train
594,82,0,train
380,17,0,train
119,80,0,train
239,104,0,train
249,90,0,train
308,25,0,train
342,93,0,train
509,77,0,train
288,83,0,train
531,109,0,train
358,43,0,train
247,9,0,train
376,16,0,train
449,115,0,train
368,87,0,train
443,93,0,train
236,3,0,train
97,95,0,train
429,56,0,train
57,74,0,train
52,97,0,train
266,61,0,train
242,46,0,train
569,54,0,train
361,23,0,train
3,107,0,train
538,52,0,train
620,93,0,train
432,5,0,train
41,53,0,train
286,112,0,train
420,51,0,train
513,8,0,train
368,90,0,train
519,42,0,train
391,102,0,train
49,22,0,train
95,12,0,train
273,83,0,train
379,36,0,train
10,103,0,train
81,24,0,train
275,116,0,train
252,96,0,train
408,93,0,train
48,85,0,train
329,15,0,train
299,81,0,train
11,17,0,train
481,71,0,train
417,33,0,train
458,47,0,train
31,1,0,train
224,53,0,train
9,100,0,train
342,4,0,train
380,79,0,train
108,60,0,train
136,57,0,train
211,96,0,train
107,51,0,train
133,28,0,train
455,23,0,train
388,95,0,train
161,112,0,train
174,88,0,train
217,117,0,train
59,29,0,train
416,60,0,train
128,81,0,train
224,73,0,train
233,106,0,train
247,46,0,train
155,15,0,train
337,61,0,train
566,14,0,train
368,24,0,train
67,30,0,train
391,98,0,train
318,9,0,train
44,41,0,train
493,104,0,train
287,56,0,train
543,83,0,train
92,99,0,train
543,53,0,train
2,16,0,train
19,72,0,train
20,32,0,train
327,69,0,train
554,101,0,train
479,9,0,train
379,49,0,train
120,26,0,train
526,23,0,train
542,12,0,train
163,12,0,train
475,107,0,train
573,47,0,train
83,67,0,train
237,112,0,train
530,110,0,train
398,97,0,train
3,98,0,train
386,81,0,train
415,62,0,train
614,42,0,train
166,117,0,train
399,29,0,train
269,110,0,train
131,40,0,train
294,91,0,train
451,88,0,train
106,22,0,train
77,24,0,train
299,84,0,train
211,109,0,train
467,62,0,train
490,50,0,train
11,66,0,train
299,51,0,train
320,14,0,train
371,35,0,train
616,101,0,train
485,55,0,train
555,56,0,train
434,16,0,train
348,55,0,train
148,18,0,train
171,80,0,train
301,104,0,train
240,90,0,train
157,42,0,train
510,7,0,train
279,22,0,train
396,16,0,train
87,23,0,train
51,53,0,train
154,20,0,train
51,102,0,train
353,114,0,train
224,85,0,train
166,69,0,train
499,108,0,train
467,43,0,train
129,32,0,train
175,75,0,train
73,111,0,train
481,17,0,train
375,4,0,train
13,112,0,train
117,20,0,train
609,108,0,train
390,88,0,train
190,70,0,train
98,86,0,train
21,46,0,train
0,18,0,train
93,53,0,train
459,106,0,train
572,4,0,train
591,107,0,train
217,65,0,train
57,120,0,train
201,81,0,train
399,99,0,train
433,110,0,train
282,112,0,train
45,104,0,train
515,88,0,train
583,117,0,train
43,74,0,train
204,96,0,train
157,27,0,train
386,30,0,train
592,106,0,train
13,18,0,train
254,58,0,train
462,102,0,train
93,69,0,train
584,63,0,train
61,90,0,train
3,84,0,train
197,118,0,train
534,28,0,train
615,74,0,train
157,28,0,train
237,17,0,train
365,2,0,train
360,62,0,train
489,24,0,train
356,96,0,train
360,4,0,train
357,20,0,train
557,36,0,train
433,33,0,train
296,43,0,train
376,114,0,train
534,53,0,train
461,82,0,train
231,84,0,train
351,118,0,train
375,101,0,train
476,57,0,train
515,59,0,train
255,76,0,train
203,98,0,train
224,66,0,train
215,59,0,train
178,40,0,train
528,89,0,train
145,11,0,train
78,24,0,train
542,108,0,train
502,18,0,train
536,106,0,train
562,111,0,train
345,5,0,train
254,73,0,train
8,20,0,train
178,14,0,train
187,60,0,train
134,19,0,train
159,77,0,train
405,69,0,train
516,11,0,train
220,26,0,train
407,18,0,train
18,96,0,train
16,117,0,train
376,68,0,train
591,23,0,train
534,94,0,train
359,61,0,train
452,100,0,train
344,15,0,train
617,35,0,train
131,49,0,train
617,33,0,train
519,80,0,train
593,51,0,train
576,102,0,train
291,73,0,train
304,62,0,train
149,56,0,train
131,70,0,train
552,68,0,train
337,119,0,train
413,104,0,train
248,107,0,train
199,74,0,train
96,29,0,train
369,101,0,train
64,89,0,train
620,53,0,train
577,4,0,train
132,37,0,train
27,87,0,train
511,80,0,train
157,8,0,train
531,39,0,train
568,16,0,train
506,90,0,train
390,41,0,train
500,86,0,train
425,55,0,train
431,30,0,train
560,4,0,train
325,13,0,train
87,97,0,train
487,36,0,train
101,3,0,train
472,24,0,train
479,28,0,train
74,47,0,train
264,21,0,train
559,16,0,train
367,65,0,train
350,5,0,train
398,86,0,train
117,75,0,train
478,103,0,train
570,106,0,train
49,46,0,train
606,56,0,train
39,92,0,train
318,26,0,train
124,72,0,train
43,67,0,train
272,110,0,train
493,87,0,train
305,50,0,train
615,100,0,train
591,92,0,train
523,60,0,train
96,36,0,train
435,21,0,train
195,24,0,train
582,27,0,train
99,3,0,train
512,112,0,train
441,27,0,train
558,45,0,train
104,91,0,train
610,8,0,train
314,77,0,train
21,62,0,train
95,99,0,train
274,97,0,train
193,66,0,train
408,0,0,train
388,15,0,train
72,99,0,train
245,6,0,train
450,11,0,train
293,62,0,train
355,56,0,train
608,11,0,train
564,62,0,train
533,79,0,train
35,20,0,train
418,42,0,train
31,55,0,train
202,105,0,train
407,100,0,train
19,98,0,train
347,95,0,train
135,38,0,train
530,49,0,train
530,50,0,train
180,9,0,train
461,35,0,train
473,37,0,train
265,61,0,train
371,55,0,train
589,109,0,train
35,89,0,train
252,91,0,train
7,25,0,train
192,53,0,train
401,82,0,train
525,41,0,train
246,112,0,train
301,63,0,train
317,56,0,train
568,67,0,train
341,23,0,train
176,24,0,train
452,109,0,train
245,52,0,train
583,118,0,train
416,56,0,train
219,17,0,train
0,77,0,train
210,101,0,train
199,60,0,train
379,87,0,train
148,97,0,train
283,81,0,train
161,29,0,train
219,68,0,train
478,120,0,train
563,95,0,train
291,49,0,train
509,101,0,train
417,110,0,train
169,32,0,train
528,93,0,train
611,35,0,train
79,72,0,train
340,84,0,train
335,15,0,train
222,23,0,train
258,55,0,train
190,26,0,train
527,102,0,train
300,94,0,train
216,12,0,train
43,71,0,train
430,81,0,train
550,118,0,train
143,22,0,train
153,23,0,train
68,35,0,train
466,31,0,train
388,115,0,train
545,8,0,train
506,107,0,train
253,72,0,train
97,6,0,train
403,19,0,train
59,33,0,train
213,7,0,train
74,72,0,train
435,92,0,train
567,48,0,train
198,80,0,train
26,72,0,train
122,106,0,train
327,115,0,train
394,77,0,train
282,2,0,train
232,97,0,train
588,43,0,train
121,24,0,train
65,86,0,train
402,69,0,train
148,76,0,train
15,69,0,train
568,29,0,train
604,28,0,train
459,18,0,train
96,47,0,train
51,30,0,train
449,21,0,train
4,36,0,train
185,58,0,train
39,98,0,train
432,108,0,train
43,14,0,train
106,93,0,train
121,116,0,train
339,115,0,train
138,98,0,train
449,30,0,train
236,67,0,train
403,65,0,train
8,71,0,train
589,78,0,train
208,61,0,train
621,54,0,train
242,90,0,train
432,59,0,train
432,95,0,train
313,87,0,train
125,27,0,train
242,117,0,train
489,18,0,train
302,77,0,train
527,75,0,train
8,59,0,train
299,13,0,train
492,80,0,train
587,79,0,train
424,71,0,train
447,97,0,train
285,36,0,train
304,40,0,train
210,92,0,train
423,117,0,train
81,12,0,train
396,53,0,train
538,83,0,train
220,55,0,train
404,50,0,train
516,92,0,train
617,2,0,train
492,74,0,train
225,62,0,train
508,74,0,train
459,73,0,train
418,56,0,train
530,102,0,train
38,8,0,train
29,55,0,train
143,46,0,train
485,95,0,train
372,111,0,train
395,36,0,train
222,100,0,train
460,2,0,train
160,29,0,train
109,79,0,train
455,108,0,train
510,101,0,train
48,42,0,train
122,98,0,train
240,100,0,train
521,36,0,train
3,92,0,train
80,73,0,train
96,27,0,train
496,115,0,train
77,84,0,train
205,67,0,train
290,86,0,train
579,108,0,train
285,104,0,train
386,2,0,train
217,36,0,train
268,81,0,train
375,32,0,train
515,19,0,train
447,55,0,train
608,24,0,train
494,57,0,train
164,35,0,train
192,26,0,train
42,99,0,train
357,34,0,train
338,48,0,train
280,24,0,train
527,51,0,train
156,66,0,train
156,79,0,train
131,32,0,train
256,33,0,train
599,12,0,train
513,120,0,train
258,114,0,train
437,30,0,train
593,73,0,train
269,64,0,train
567,57,0,train
331,65,0,train
105,89,0,train
306,108,0,train
73,29,0,train
310,77,0,train
89,3,0,train
85,100,0,train
78,4,0,train
124,111,0,train
572,116,0,train
453,32,0,train
265,4,0,train
412,119,0,train
547,105,0,train
400,31,0,train
178,8,0,train
503,49,0,train
52,9,0,train
72,72,0,train
400,62,0,train
108,62,0,train
275,104,0,train
169,98,0,train
95,120,0,train
416,81,0,train
479,67,0,train
422,102,0,train
126,35,0,train
90,59,0,train
328,110,0,train
186,39,0,train
126,1,0,train
210,94,0,train
465,106,0,train
57,12,0,train
312,33,0,train
205,89,0,train
437,95,0,train
304,43,0,train
541,45,0,train
311,120,0,train
31,119,0,train
101,44,0,train
581,106,0,train
567,78,0,train
316,16,0,train
204,55,0,train
111,117,0,train
539,72,0,train
161,99,0,train
569,3,0,train
212,112,0,train
142,7,0,train
89,50,0,train
391,14,0,train
374,15,0,train
44,85,0,train
334,59,0,train
362,71,0,train
245,106,0,train
459,97,0,train
16,72,0,train
107,5,0,train
78,89,0,train
192,23,0,train
538,18,0,train
334,33,0,train
522,42,0,train
346,59,0,train
386,96,0,train
476,23,0,train
349,101,0,train
4,120,0,train
468,94,0,train
159,34,0,train
600,77,0,train
153,87,0,train
576,4,0,train
343,120,0,train
249,89,0,train
453,18,0,train
68,8,0,train
593,83,0,train
26,60,0,train
151,79,0,train
450,115,0,train
390,114,0,train
407,96,0,train
402,57,0,train
509,94,0,train
47,80,0,train
479,84,0,train
140,21,0,train
348,110,0,train
541,56,0,train
140,81,0,train
246,15,0,train
95,25,0,train
554,0,0,train
136,45,0,train
474,107,0,train
1,16,0,train
502,28,0,train
84,3,0,train
153,22,0,train
577,93,0,train
155,78,0,train
122,96,0,train
365,89,0,train
318,27,0,train
342,19,0,train
416,88,0,train
184,116,0,train
490,47,0,train
606,88,0,train
293,105,0,train
264,34,0,train
602,28,0,train
11,98,0,train
241,86,0,train
477,88,0,train
169,66,0,train
430,60,0,train
539,54,0,train
565,29,0,train
123,107,0,train
173,117,0,train
441,41,0,train
390,59,0,train
244,9,0,train
513,102,0,train
563,77,0,train
243,3,0,train
7,53,0,train
401,47,0,train
356,15,0,train
19,3,0,train
304,111,0,train
612,116,0,train
145,110,0,train
502,56,0,train
161,89,0,train
107,16,0,train
206,108,0,train
122,105,0,train
350,86,0,train
67,118,0,train
513,100,0,train
508,113,0,train
60,92,0,train
65,79,0,train
542,92,0,train
505,117,0,train
606,24,0,train
556,10,0,train
49,48,0,train
421,74,0,train
410,100,0,train
68,81,0,train
247,15,0,train
561,56,0,train
404,8,0,train
93,21,0,train
537,82,0,train
309,16,0,train
351,7,0,train
172,42,0,train
409,120,0,train
24,23,0,train
304,114,0,train
362,49,0,train
12,113,0,train
455,71,0,train
556,102,0,train
92,42,0,train
172,78,0,train
3,44,0,train
339,20,0,train
499,101,0,train
417,109,0,train
87,101,0,train
380,34,0,train
395,0,0,train
62,23,0,train
97,2,0,train
