rna_idx,drug_idx,label,split
363,52,1,train
364,1,1,train
364,52,1,train
365,1,1,train
365,52,1,train
366,1,1,train
366,52,1,train
367,5,1,train
367,16,1,train
367,31,1,train
368,0,1,train
368,5,1,train
368,13,1,train
368,27,1,train
369,0,1,train
369,13,1,train
369,18,1,train
369,53,1,train
369,55,1,train
370,1,1,train
370,52,1,train
371,1,1,train
371,52,1,train
372,1,1,train
372,52,1,train
374,5,1,train
374,29,1,train
375,0,1,train
375,10,1,train
376,5,1,train
376,13,1,train
376,29,1,train
377,0,1,train
377,1,1,train
377,13,1,train
377,52,1,train
378,1,1,train
378,5,1,train
378,52,1,train
379,0,1,train
379,1,1,train
379,6,1,train
379,7,1,train
379,13,1,train
379,52,1,train
380,1,1,train
380,5,1,train
380,16,1,train
380,19,1,train
380,52,1,train
381,0,1,train
381,1,1,train
381,18,1,train
381,52,1,train
382,1,1,train
382,5,1,train
382,7,1,train
382,13,1,train
382,18,1,train
382,29,1,train
382,52,1,train
383,1,1,train
383,34,1,train
383,52,1,train
383,66,1,train
384,1,1,train
384,52,1,train
385,1,1,train
385,52,1,train
386,1,1,train
386,52,1,train
387,1,1,train
387,52,1,train
388,0,1,train
388,1,1,train
388,5,1,train
388,16,1,train
388,52,1,train
389,1,1,train
389,52,1,train
390,1,1,train
390,10,1,train
390,52,1,train
391,0,1,train
391,1,1,train
391,5,1,train
391,7,1,train
391,13,1,train
391,16,1,train
391,18,1,train
391,29,1,train
391,52,1,train
391,56,1,train
392,5,1,train
392,16,1,train
392,29,1,train
393,10,1,train
393,13,1,train
394,1,1,train
394,52,1,train
395,5,1,train
395,18,1,train
396,1,1,train
396,52,1,train
397,1,1,train
397,52,1,train
398,1,1,train
398,52,1,train
399,1,1,train
399,52,1,train
400,1,1,train
400,52,1,train
401,1,1,train
401,52,1,train
402,1,1,train
402,52,1,train
403,5,1,train
403,29,1,train
404,1,1,train
404,52,1,train
405,1,1,train
405,52,1,train
406,1,1,train
406,52,1,train
407,1,1,train
407,52,1,train
408,1,1,train
408,52,1,train
409,7,1,train
409,51,1,train
410,1,1,train
410,52,1,train
411,1,1,train
411,5,1,train
411,29,1,train
411,52,1,train
412,0,1,train
412,5,1,train
412,16,1,train
412,17,1,train
412,29,1,train
412,38,1,train
413,1,1,train
413,52,1,train
414,0,1,train
414,1,1,train
414,16,1,train
414,37,1,train
414,56,1,train
415,1,1,train
415,52,1,train
416,1,1,train
416,5,1,train
416,29,1,train
417,1,1,train
417,52,1,train
418,1,1,train
418,52,1,train
419,1,1,train
419,52,1,train
420,1,1,train
420,5,1,train
420,16,1,train
420,29,1,train
420,52,1,train
421,0,1,train
421,5,1,train
421,16,1,train
421,27,1,train
421,29,1,train
422,0,1,train
422,1,1,train
422,16,1,train
423,1,1,train
423,52,1,train
424,1,1,train
424,52,1,train
425,1,1,train
425,52,1,train
426,1,1,train
426,52,1,train
427,1,1,train
427,52,1,train
428,1,1,train
428,52,1,train
429,1,1,train
429,52,1,train
430,1,1,train
430,52,1,train
431,78,1,train
432,1,1,train
432,52,1,train
433,1,1,train
433,52,1,train
434,1,1,train
434,52,1,train
435,1,1,train
435,52,1,train
436,1,1,train
436,52,1,train
437,1,1,train
437,52,1,train
438,1,1,train
438,52,1,train
439,1,1,train
439,10,1,train
439,52,1,train
440,1,1,train
440,52,1,train
441,1,1,train
441,52,1,train
442,1,1,train
442,52,1,train
443,1,1,train
443,52,1,train
444,1,1,train
444,52,1,train
445,1,1,train
445,52,1,train
446,1,1,train
446,52,1,train
447,1,1,train
447,52,1,train
448,1,1,train
448,52,1,train
449,1,1,train
449,52,1,train
450,1,1,train
450,52,1,train
451,1,1,train
451,52,1,train
452,1,1,train
452,52,1,train
453,0,1,train
453,1,1,train
453,3,1,train
453,5,1,train
453,10,1,train
453,13,1,train
453,17,1,train
453,34,1,train
453,52,1,train
454,0,1,train
454,5,1,train
454,29,1,train
454,66,1,train
454,91,1,train
455,0,1,train
455,1,1,train
455,3,1,train
455,5,1,train
455,52,1,train
455,66,1,train
456,1,1,train
456,5,1,train
456,6,1,train
457,0,1,train
457,5,1,train
457,7,1,train
458,10,1,train
459,0,1,train
459,5,1,train
459,29,1,train
460,1,1,train
460,5,1,train
460,18,1,train
460,34,1,train
461,0,1,train
461,17,1,train
461,19,1,train
461,76,1,train
462,5,1,train
462,29,1,train
463,5,1,train
463,6,1,train
463,29,1,train
463,37,1,train
463,51,1,train
464,5,1,train
464,29,1,train
465,5,1,train
465,16,1,train
465,66,1,train
466,1,1,train
466,51,1,train
466,52,1,train
467,1,1,train
467,52,1,train
468,0,1,train
468,5,1,train
468,18,1,train
468,52,1,train
468,66,1,train
469,5,1,train
469,19,1,train
470,5,1,train
470,29,1,train
470,37,1,train
470,66,1,train
471,0,1,train
471,1,1,train
471,9,1,train
471,52,1,train
472,5,1,train
472,27,1,train
472,29,1,train
473,56,1,train
473,111,1,train
474,0,1,train
474,5,1,train
474,29,1,train
475,0,1,train
475,5,1,train
475,18,1,train
475,52,1,train
476,0,1,train
476,7,1,train
477,1,1,train
477,5,1,train
477,10,1,train
477,13,1,train
478,0,1,train
478,5,1,train
478,29,1,train
479,0,1,train
479,1,1,train
479,7,1,train
479,90,1,train
480,0,1,train
480,5,1,train
480,29,1,train
481,0,1,train
481,5,1,train
481,29,1,train
482,0,1,train
482,5,1,train
482,7,1,train
482,29,1,train
482,64,1,train
483,0,1,train
483,7,1,train
484,0,1,train
484,7,1,train
485,7,1,train
485,64,1,train
486,0,1,train
486,1,1,train
486,7,1,train
486,64,1,train
487,0,1,train
487,52,1,train
488,5,1,train
488,19,1,train
489,0,1,train
489,7,1,train
490,0,1,train
490,5,1,train
490,29,1,train
490,64,1,train
491,0,1,train
491,7,1,train
491,64,1,train
492,0,1,train
492,1,1,train
492,7,1,train
493,0,1,train
493,52,1,train
493,64,1,train
494,5,1,train
494,7,1,train
494,18,1,train
494,65,1,train
495,0,1,train
495,5,1,train
495,29,1,train
495,52,1,train
496,0,1,train
496,5,1,train
496,7,1,train
496,29,1,train
497,0,1,train
497,5,1,train
497,29,1,train
498,5,1,train
498,29,1,train
499,0,1,train
499,52,1,train
500,0,1,train
500,5,1,train
500,9,1,train
500,10,1,train
500,13,1,train
500,29,1,train
501,0,1,train
501,5,1,train
501,7,1,train
501,10,1,train
501,29,1,train
502,0,1,train
502,7,1,train
503,0,1,train
503,5,1,train
504,5,1,train
504,29,1,train
505,0,1,train
505,1,1,train
505,3,1,train
505,5,1,train
505,18,1,train
505,29,1,train
505,52,1,train
505,93,1,train
506,0,1,train
506,5,1,train
506,29,1,train
507,0,1,train
507,5,1,train
507,29,1,train
508,1,1,train
508,5,1,train
508,29,1,train
510,5,1,train
510,29,1,train
511,5,1,train
511,29,1,train
511,34,1,train
512,7,1,train
512,13,1,train
513,5,1,train
513,29,1,train
514,5,1,train
514,29,1,train
515,5,1,train
515,29,1,train
516,5,1,train
516,29,1,train
517,5,1,train
517,29,1,train
518,5,1,train
518,29,1,train
519,5,1,train
519,120,1,train
520,5,1,train
520,13,1,train
520,29,1,train
521,5,1,train
521,29,1,train
522,5,1,train
522,29,1,train
522,64,1,train
523,0,1,train
523,1,1,train
523,5,1,train
523,13,1,train
523,52,1,train
524,13,1,train
524,64,1,train
525,5,1,train
525,29,1,train
525,64,1,train
526,5,1,train
526,29,1,train
526,52,1,train
527,5,1,train
527,29,1,train
528,5,1,train
528,29,1,train
529,0,1,train
529,1,1,train
529,5,1,train
529,29,1,train
529,52,1,train
530,0,1,train
530,10,1,train
530,17,1,train
531,5,1,train
531,10,1,train
531,13,1,train
531,29,1,train
532,5,1,train
532,29,1,train
533,1,1,train
533,52,1,train
534,5,1,train
534,29,1,train
535,0,1,train
535,16,1,train
535,51,1,train
536,0,1,train
536,5,1,train
536,13,1,train
536,29,1,train
537,5,1,train
537,29,1,train
538,5,1,train
538,29,1,train
539,1,1,train
539,18,1,train
540,0,1,train
540,5,1,train
540,13,1,train
540,29,1,train
540,34,1,train
541,1,1,train
541,52,1,train
542,0,1,train
542,5,1,train
542,18,1,train
542,27,1,train
542,52,1,train
543,13,1,train
543,52,1,train
544,1,1,train
544,52,1,train
545,7,1,train
545,31,1,train
545,66,1,train
546,1,1,train
546,52,1,train
547,7,1,train
547,51,1,train
548,1,1,train
548,5,1,train
548,18,1,train
548,29,1,train
548,52,1,train
548,53,1,train
548,55,1,train
548,66,1,train
549,0,1,train
549,6,1,train
549,13,1,train
550,0,1,train
550,5,1,train
550,29,1,train
551,0,1,train
551,13,1,train
551,18,1,train
551,26,1,train
552,5,1,train
552,29,1,train
553,10,1,train
553,38,1,train
554,1,1,train
554,5,1,train
554,29,1,train
555,1,1,train
555,10,1,train
556,5,1,train
556,29,1,train
557,5,1,train
557,29,1,train
558,5,1,train
558,29,1,train
559,0,1,train
559,9,1,train
559,10,1,train
560,5,1,train
560,29,1,train
561,1,1,train
561,52,1,train
562,1,1,train
562,3,1,train
562,5,1,train
562,6,1,train
562,13,1,train
562,29,1,train
562,52,1,train
563,5,1,train
563,29,1,train
564,0,1,train
564,1,1,train
564,10,1,train
564,16,1,train
564,52,1,train
564,67,1,train
565,0,1,train
565,52,1,train
566,1,1,train
566,52,1,train
567,1,1,train
567,52,1,train
567,66,1,train
568,1,1,train
568,13,1,train
568,52,1,train
569,1,1,train
569,52,1,train
570,9,1,train
570,13,1,train
570,28,1,train
571,9,1,train
571,13,1,train
571,28,1,train
572,9,1,train
572,13,1,train
572,28,1,train
573,0,1,train
573,1,1,train
573,7,1,train
573,13,1,train
573,52,1,train
574,5,1,train
574,29,1,train
575,0,1,train
575,13,1,train
576,1,1,train
576,115,1,train
577,1,1,train
577,52,1,train
578,1,1,train
578,52,1,train
579,0,1,train
579,6,1,train
579,7,1,train
580,5,1,train
580,29,1,train
581,5,1,train
581,29,1,train
582,1,1,train
582,6,1,train
582,26,1,train
582,52,1,train
583,1,1,train
583,5,1,train
583,13,1,train
583,29,1,train
584,0,1,train
584,1,1,train
584,5,1,train
584,6,1,train
584,18,1,train
584,52,1,train
585,5,1,train
585,16,1,train
585,29,1,train
586,10,1,train
586,38,1,train
587,5,1,train
587,7,1,train
587,10,1,train
587,29,1,train
588,0,1,train
588,10,1,train
588,38,1,train
589,5,1,train
589,10,1,train
590,6,1,train
590,7,1,train
591,1,1,train
591,52,1,train
592,0,1,train
592,10,1,train
593,0,1,train
593,5,1,train
593,13,1,train
593,29,1,train
594,0,1,train
594,5,1,train
594,18,1,train
594,52,1,train
595,1,1,train
595,5,1,train
595,10,1,train
596,0,1,train
596,5,1,train
596,29,1,train
597,1,1,train
597,52,1,train
598,5,1,train
598,29,1,train
599,5,1,train
599,13,1,train
600,0,1,train
600,5,1,train
600,10,1,train
600,18,1,train
600,19,1,train
600,37,1,train
600,53,1,train
600,55,1,train
601,5,1,train
601,10,1,train
602,5,1,train
602,10,1,train
603,0,1,train
603,10,1,train
604,0,1,train
604,5,1,train
604,6,1,train
604,13,1,train
604,29,1,train
604,52,1,train
605,0,1,train
606,0,1,train
606,14,1,train
607,0,1,train
607,1,1,train
607,18,1,train
607,26,1,train
607,52,1,train
608,0,1,train
608,5,1,train
608,13,1,train
608,29,1,train
609,5,1,train
609,10,1,train
610,0,1,train
610,5,1,train
610,7,1,train
611,9,1,train
611,13,1,train
611,26,1,train
612,1,1,train
612,52,1,train
614,0,1,train
614,5,1,train
614,7,1,train
614,10,1,train
614,29,1,train
614,52,1,train
615,9,1,train
615,13,1,train
616,0,1,train
616,1,1,train
616,5,1,train
616,16,1,train
616,52,1,train
616,56,1,train
617,0,1,train
617,1,1,train
617,5,1,train
617,6,1,train
617,13,1,train
617,16,1,train
617,18,1,train
617,29,1,train
617,52,1,train
617,53,1,train
617,55,1,train
618,5,1,train
618,18,1,train
618,65,1,train
618,67,1,train
618,70,1,train
619,0,1,train
619,1,1,train
619,5,1,train
619,7,1,train
619,13,1,train
619,16,1,train
620,1,1,train
620,7,1,train
620,38,1,train
621,5,1,train
621,18,1,train
621,65,1,train
360,34,0,train
33,17,0,train
75,52,0,train
149,59,0,train
102,59,0,train
125,1,0,train
239,8,0,train
117,13,0,train
217,27,0,train
125,3,0,train
125,9,0,train
184,66,0,train
8,109,0,train
125,5,0,train
328,30,0,train
36,18,0,train
339,17,0,train
422,10,0,train
149,26,0,train
250,67,0,train
142,75,0,train
39,29,0,train
149,39,0,train
360,1,0,train
328,13,0,train
499,116,0,train
25,109,0,train
75,3,0,train
125,10,0,train
213,23,0,train
190,56,0,train
17,18,0,train
142,26,0,train
35,5,0,train
34,1,0,train
328,45,0,train
40,7,0,train
193,26,0,train
328,52,0,train
40,39,0,train
33,5,0,train
193,18,0,train
193,116,0,train
213,94,0,train
239,5,0,train
102,10,0,train
239,9,0,train
323,3,0,train
120,18,0,train
328,6,0,train
599,34,0,train
575,97,0,train
43,64,0,train
359,9,0,train
615,116,0,train
199,5,0,train
250,53,0,train
217,10,0,train
213,96,0,train
217,17,0,train
150,59,0,train
559,39,0,train
36,29,0,train
618,37,0,train
61,0,0,train
125,13,0,train
39,39,0,train
328,10,0,train
568,0,0,train
34,37,0,train
328,17,0,train
575,5,0,train
156,116,0,train
142,13,0,train
193,42,0,train
618,0,0,train
36,39,0,train
142,3,0,train
75,9,0,train
17,9,0,train
75,7,0,train
40,29,0,train
508,18,0,train
606,59,0,train
575,16,0,train
213,52,0,train
199,17,0,train
606,17,0,train
102,18,0,train
63,51,0,train
10,1,0,train
43,6,0,train
35,10,0,train
102,3,0,train
199,16,0,train
213,39,0,train
26,39,0,train
36,59,0,train
150,34,0,train
126,3,0,train
213,116,0,train
328,16,0,train
328,84,0,train
615,6,0,train
12,52,0,train
582,0,0,train
142,27,0,train
75,116,0,train
239,52,0,train
156,52,0,train
39,6,0,train
102,96,0,train
328,37,0,train
184,38,0,train
615,71,0,train
250,52,0,train
102,48,0,train
615,16,0,train
190,111,0,train
35,39,0,train
359,34,0,train
36,6,0,train
132,116,0,train
213,13,0,train
217,0,0,train
576,7,0,train
33,66,0,train
142,97,0,train
199,70,0,train
190,7,0,train
20,37,0,train
328,94,0,train
217,14,0,train
217,37,0,train
6,37,0,train
184,3,0,train
360,116,0,train
193,16,0,train
17,39,0,train
339,13,0,train
150,0,0,train
222,18,0,train
120,42,0,train
179,34,0,train
328,26,0,train
125,52,0,train
33,1,0,train
33,9,0,train
102,13,0,train
213,0,0,train
313,5,0,train
339,5,0,train
142,42,0,train
39,13,0,train
213,34,0,train
54,37,0,train
319,3,0,train
34,16,0,train
213,17,0,train
36,10,0,train
149,0,0,train
134,116,0,train
6,34,0,train
199,9,0,train
75,0,0,train
33,37,0,train
193,52,0,train
12,39,0,train
33,18,0,train
332,0,0,train
181,7,0,train
360,9,0,train
43,40,0,train
131,7,0,train
328,96,0,train
75,10,0,train
12,37,0,train
33,97,0,train
422,39,0,train
471,116,0,train
43,7,0,train
190,13,0,train
213,48,0,train
17,17,0,train
618,40,0,train
33,30,0,train
179,49,0,train
250,116,0,train
217,39,0,train
77,7,0,train
120,7,0,train
463,7,0,train
33,48,0,train
12,10,0,train
34,10,0,train
17,10,0,train
359,116,0,train
199,27,0,train
8,16,0,train
615,3,0,train
530,42,0,train
33,10,0,train
43,20,0,train
15,0,0,train
289,7,0,train
380,9,0,train
250,27,0,train
75,13,0,train
184,59,0,train
575,6,0,train
75,39,0,train
34,6,0,train
149,42,0,train
188,7,0,train
60,34,0,train
34,66,0,train
193,9,0,train
117,9,0,train
40,6,0,train
415,3,0,train
360,52,0,train
17,13,0,train
120,6,0,train
33,96,0,train
380,0,0,train
125,45,0,train
602,1,0,train
364,83,0,train
291,113,0,train
211,111,0,train
552,12,0,train
478,54,0,train
172,68,0,train
526,17,0,train
300,3,0,train
379,65,0,train
385,0,0,train
186,104,0,train
31,43,0,train
428,99,0,train
304,67,0,train
613,35,0,train
123,92,0,train
549,47,0,train
428,97,0,train
188,30,0,train
83,29,0,train
546,101,0,train
568,2,0,train
350,50,0,train
219,73,0,train
306,14,0,train
258,44,0,train
29,92,0,train
403,60,0,train
0,29,0,train
121,34,0,train
82,64,0,train
335,98,0,train
291,58,0,train
97,24,0,train
230,84,0,train
103,54,0,train
96,52,0,train
5,115,0,train
419,103,0,train
199,42,0,train
384,90,0,train
12,101,0,train
361,19,0,train
81,19,0,train
97,91,0,train
303,110,0,train
574,1,0,train
92,30,0,train
74,58,0,train
307,66,0,train
15,95,0,train
460,107,0,train
510,89,0,train
352,28,0,train
69,8,0,train
98,115,0,train
378,64,0,train
610,24,0,train
320,12,0,train
16,105,0,train
297,20,0,train
161,103,0,train
220,54,0,train
112,56,0,train
194,34,0,train
246,88,0,train
620,56,0,train
275,25,0,train
424,7,0,train
95,59,0,train
535,4,0,train
72,9,0,train
55,116,0,train
189,94,0,train
79,70,0,train
520,71,0,train
376,52,0,train
570,76,0,train
517,74,0,train
462,49,0,train
269,60,0,train
518,106,0,train
376,11,0,train
90,109,0,train
170,42,0,train
357,34,0,train
305,90,0,train
405,60,0,train
239,102,0,train
344,32,0,train
480,48,0,train
360,109,0,train
27,1,0,train
596,117,0,train
321,92,0,train
43,103,0,train
366,22,0,train
446,112,0,train
477,104,0,train
235,115,0,train
471,44,0,train
515,82,0,train
538,37,0,train
178,34,0,train
163,62,0,train
528,56,0,train
468,23,0,train
419,3,0,train
411,103,0,train
73,13,0,train
29,47,0,train
518,116,0,train
609,91,0,train
279,4,0,train
392,92,0,train
291,120,0,train
595,85,0,train
447,96,0,train
464,18,0,train
259,75,0,train
287,103,0,train
596,102,0,train
401,3,0,train
151,82,0,train
461,11,0,train
515,58,0,train
463,48,0,train
442,27,0,train
284,113,0,train
153,114,0,train
554,110,0,train
451,15,0,train
515,37,0,train
191,40,0,train
29,49,0,train
562,45,0,train
455,117,0,train
56,111,0,train
252,61,0,train
508,77,0,train
536,77,0,train
238,2,0,train
37,62,0,train
218,66,0,train
169,73,0,train
502,16,0,train
240,78,0,train
245,41,0,train
40,108,0,train
45,103,0,train
284,53,0,train
158,4,0,train
396,87,0,train
271,64,0,train
192,102,0,train
52,4,0,train
137,41,0,train
179,54,0,train
478,77,0,train
259,100,0,train
397,109,0,train
423,33,0,train
571,84,0,train
340,67,0,train
16,57,0,train
9,30,0,train
482,41,0,train
210,97,0,train
317,38,0,train
162,31,0,train
165,30,0,train
122,36,0,train
291,71,0,train
454,65,0,train
411,73,0,train
579,79,0,train
91,80,0,train
30,105,0,train
445,104,0,train
253,24,0,train
477,21,0,train
503,81,0,train
617,120,0,train
563,40,0,train
539,55,0,train
318,14,0,train
484,118,0,train
126,62,0,train
263,1,0,train
499,35,0,train
145,31,0,train
8,115,0,train
538,17,0,train
312,85,0,train
335,102,0,train
402,96,0,train
319,81,0,train
453,75,0,train
316,99,0,train
434,71,0,train
484,40,0,train
483,4,0,train
310,2,0,train
418,99,0,train
324,85,0,train
72,104,0,train
612,58,0,train
219,101,0,train
236,50,0,train
579,107,0,train
47,32,0,train
457,101,0,train
279,36,0,train
50,12,0,train
340,120,0,train
334,97,0,train
316,61,0,train
93,12,0,train
482,33,0,train
543,73,0,train
239,25,0,train
475,19,0,train
60,78,0,train
619,62,0,train
360,74,0,train
196,84,0,train
333,110,0,train
598,3,0,train
241,14,0,train
75,99,0,train
549,31,0,train
9,93,0,train
503,19,0,train
579,64,0,train
519,106,0,train
366,4,0,train
384,99,0,train
188,22,0,train
488,49,0,train
166,71,0,train
606,36,0,train
479,75,0,train
41,94,0,train
26,13,0,train
95,76,0,train
407,38,0,train
27,11,0,train
194,27,0,train
158,68,0,train
51,46,0,train
22,12,0,train
505,17,0,train
15,11,0,train
401,22,0,train
174,3,0,train
441,86,0,train
410,18,0,train
119,116,0,train
83,90,0,train
321,65,0,train
90,39,0,train
275,23,0,train
285,31,0,train
568,5,0,train
28,26,0,train
154,48,0,train
29,118,0,train
294,88,0,train
390,31,0,train
564,7,0,train
170,58,0,train
36,101,0,train
514,44,0,train
407,109,0,train
572,98,0,train
128,101,0,train
398,45,0,train
357,47,0,train
57,4,0,train
195,12,0,train
86,72,0,train
409,4,0,train
309,53,0,train
69,24,0,train
36,55,0,train
524,103,0,train
424,9,0,train
66,47,0,train
505,109,0,train
301,99,0,train
497,107,0,train
355,3,0,train
363,83,0,train
467,102,0,train
281,34,0,train
253,65,0,train
119,53,0,train
324,71,0,train
99,43,0,train
142,83,0,train
343,83,0,train
401,89,0,train
590,102,0,train
515,70,0,train
383,49,0,train
207,21,0,train
7,26,0,train
139,111,0,train
104,116,0,train
552,39,0,train
134,102,0,train
222,36,0,train
524,47,0,train
247,59,0,train
506,19,0,train
195,19,0,train
42,101,0,train
296,29,0,train
560,43,0,train
575,109,0,train
536,102,0,train
96,51,0,train
401,87,0,train
93,115,0,train
467,92,0,train
201,12,0,train
161,29,0,train
232,28,0,train
37,71,0,train
11,7,0,train
207,60,0,train
132,118,0,train
469,79,0,train
505,97,0,train
17,55,0,train
108,86,0,train
365,86,0,train
94,9,0,train
337,58,0,train
508,83,0,train
233,2,0,train
193,114,0,train
147,32,0,train
224,108,0,train
347,117,0,train
481,35,0,train
610,102,0,train
568,98,0,train
521,106,0,train
616,68,0,train
464,78,0,train
386,23,0,train
264,77,0,train
578,6,0,train
592,93,0,train
565,93,0,train
273,95,0,train
93,15,0,train
362,86,0,train
377,51,0,train
121,76,0,train
461,62,0,train
50,71,0,train
404,102,0,train
580,57,0,train
72,111,0,train
139,22,0,train
352,32,0,train
348,101,0,train
187,7,0,train
52,43,0,train
416,68,0,train
299,33,0,train
296,54,0,train
269,102,0,train
620,15,0,train
619,88,0,train
522,89,0,train
49,23,0,train
492,27,0,train
375,86,0,train
130,101,0,train
487,76,0,train
376,3,0,train
300,34,0,train
135,114,0,train
591,98,0,train
67,13,0,train
570,46,0,train
311,77,0,train
177,95,0,train
95,64,0,train
112,95,0,train
202,21,0,train
533,41,0,train
150,105,0,train
60,113,0,train
251,40,0,train
56,7,0,train
578,37,0,train
422,51,0,train
243,119,0,train
564,81,0,train
92,28,0,train
414,95,0,train
182,118,0,train
492,14,0,train
603,100,0,train
212,27,0,train
189,20,0,train
318,12,0,train
333,60,0,train
44,66,0,train
21,19,0,train
290,49,0,train
143,94,0,train
241,89,0,train
223,113,0,train
334,32,0,train
377,106,0,train
391,35,0,train
97,90,0,train
347,71,0,train
416,60,0,train
137,44,0,train
301,80,0,train
562,120,0,train
503,28,0,train
207,30,0,train
207,12,0,train
348,79,0,train
30,102,0,train
366,82,0,train
339,36,0,train
87,109,0,train
179,66,0,train
56,22,0,train
119,28,0,train
348,10,0,train
97,106,0,train
613,24,0,train
106,102,0,train
537,12,0,train
280,19,0,train
255,47,0,train
208,51,0,train
458,31,0,train
198,50,0,train
51,79,0,train
41,26,0,train
7,58,0,train
452,103,0,train
335,89,0,train
194,52,0,train
162,8,0,train
338,66,0,train
295,119,0,train
520,63,0,train
593,114,0,train
151,83,0,train
570,98,0,train
23,101,0,train
146,66,0,train
299,111,0,train
606,87,0,train
74,94,0,train
14,95,0,train
593,53,0,train
545,104,0,train
528,44,0,train
334,105,0,train
356,88,0,train
342,71,0,train
425,30,0,train
81,99,0,train
37,65,0,train
604,55,0,train
461,79,0,train
271,28,0,train
584,107,0,train
62,15,0,train
327,113,0,train
367,46,0,train
126,38,0,train
29,50,0,train
37,114,0,train
7,16,0,train
372,89,0,train
214,17,0,train
264,27,0,train
159,89,0,train
561,21,0,train
365,40,0,train
559,43,0,train
66,58,0,train
550,79,0,train
553,110,0,train
207,79,0,train
57,117,0,train
566,68,0,train
569,58,0,train
368,40,0,train
47,29,0,train
289,28,0,train
605,94,0,train
447,92,0,train
239,22,0,train
129,13,0,train
399,27,0,train
284,80,0,train
300,83,0,train
528,72,0,train
61,16,0,train
471,3,0,train
408,92,0,train
239,30,0,train
257,82,0,train
568,68,0,train
418,3,0,train
58,98,0,train
501,98,0,train
313,34,0,train
225,114,0,train
60,47,0,train
153,112,0,train
553,49,0,train
605,62,0,train
432,27,0,train
224,104,0,train
450,118,0,train
438,54,0,train
500,33,0,train
501,110,0,train
215,59,0,train
536,70,0,train
510,45,0,train
610,115,0,train
296,113,0,train
308,2,0,train
356,107,0,train
210,109,0,train
260,110,0,train
10,113,0,train
499,88,0,train
243,92,0,train
612,12,0,train
477,70,0,train
8,65,0,train
560,48,0,train
289,71,0,train
569,31,0,train
444,88,0,train
362,33,0,train
586,71,0,train
323,63,0,train
431,68,0,train
409,108,0,train
199,23,0,train
524,51,0,train
104,35,0,train
135,60,0,train
476,65,0,train
260,15,0,train
392,62,0,train
474,60,0,train
112,20,0,train
524,116,0,train
600,56,0,train
435,28,0,train
524,69,0,train
340,57,0,train
175,98,0,train
533,115,0,train
557,0,0,train
159,15,0,train
560,41,0,train
327,110,0,train
131,59,0,train
87,100,0,train
471,72,0,train
172,60,0,train
284,58,0,train
429,113,0,train
164,27,0,train
407,29,0,train
437,34,0,train
67,87,0,train
361,84,0,train
402,47,0,train
340,2,0,train
589,12,0,train
269,0,0,train
445,93,0,train
277,28,0,train
45,73,0,train
516,31,0,train
131,81,0,train
84,48,0,train
599,107,0,train
349,5,0,train
317,64,0,train
23,72,0,train
7,54,0,train
200,113,0,train
215,89,0,train
246,33,0,train
91,55,0,train
117,80,0,train
141,97,0,train
345,15,0,train
520,6,0,train
134,22,0,train
358,105,0,train
400,120,0,train
163,36,0,train
299,21,0,train
489,44,0,train
286,79,0,train
30,75,0,train
57,23,0,train
136,9,0,train
202,51,0,train
8,93,0,train
296,95,0,train
31,110,0,train
548,26,0,train
260,56,0,train
608,30,0,train
453,109,0,train
398,113,0,train
189,75,0,train
61,83,0,train
606,44,0,train
297,17,0,train
325,70,0,train
6,91,0,train
193,46,0,train
411,75,0,train
227,62,0,train
8,32,0,train
258,20,0,train
437,11,0,train
152,30,0,train
124,55,0,train
217,33,0,train
535,95,0,train
492,113,0,train
228,48,0,train
499,71,0,train
339,108,0,train
394,78,0,train
159,96,0,train
492,91,0,train
2,51,0,train
360,29,0,train
122,41,0,train
556,58,0,train
472,103,0,train
225,46,0,train
440,88,0,train
122,119,0,train
617,93,0,train
276,55,0,train
557,110,0,train
607,83,0,train
140,9,0,train
24,101,0,train
573,119,0,train
594,83,0,train
67,103,0,train
478,23,0,train
390,112,0,train
483,63,0,train
168,26,0,train
613,29,0,train
212,53,0,train
461,6,0,train
152,11,0,train
28,9,0,train
210,25,0,train
518,119,0,train
161,39,0,train
575,7,0,train
45,110,0,train
535,102,0,train
429,69,0,train
95,102,0,train
494,75,0,train
176,15,0,train
492,60,0,train
139,4,0,train
47,55,0,train
273,91,0,train
446,77,0,train
366,59,0,train
47,116,0,train
159,8,0,train
390,38,0,train
163,15,0,train
570,25,0,train
349,65,0,train
468,2,0,train
310,111,0,train
431,62,0,train
429,71,0,train
310,27,0,train
160,71,0,train
198,23,0,train
214,94,0,train
355,87,0,train
505,107,0,train
466,7,0,train
485,70,0,train
339,42,0,train
613,4,0,train
567,106,0,train
17,40,0,train
106,115,0,train
223,84,0,train
161,9,0,train
147,89,0,train
456,24,0,train
551,67,0,train
235,32,0,train
107,80,0,train
176,68,0,train
5,98,0,train
256,77,0,train
273,72,0,train
387,71,0,train
448,97,0,train
57,94,0,train
580,119,0,train
230,47,0,train
166,94,0,train
325,111,0,train
41,97,0,train
515,72,0,train
93,36,0,train
68,97,0,train
479,48,0,train
454,112,0,train
374,44,0,train
171,69,0,train
242,88,0,train
455,14,0,train
16,31,0,train
285,34,0,train
555,0,0,train
341,66,0,train
516,72,0,train
301,84,0,train
527,25,0,train
513,94,0,train
388,75,0,train
144,66,0,train
187,68,0,train
72,37,0,train
590,48,0,train
53,27,0,train
104,86,0,train
75,8,0,train
290,54,0,train
127,78,0,train
